funding_total_usd,funding_rounds,founded_year,status_class,funding_total_category
1000000.0,1,2012,1,0
269888.0,1,2015,1,0
18478604.03736397,1,2009,1,1
24000000.0,3,2011,1,1
18478604.03736397,1,2012,1,1
350000.0,1,2012,1,0
540000.0,1,1998,2,0
125700000.0,6,2008,0,2
3800000.0,2,2008,1,1
18478604.03736397,1,2012,2,1
27750000.0,2,2001,1,1
18478604.03736397,1,2010,1,1
350000.0,1,2008,1,0
18478604.03736397,1,1996,2,1
18478604.03736397,1,2012,1,1
18478604.03736397,1,2012,0,1
11000000.0,2,2010,1,1
339000000.0,1,1923,1,2
33000000.0,1,2012,2,1
18478604.03736397,1,2012,1,1
45000000.0,3,1994,1,1
360000.0,2,2012,1,0
559521.0,1,2009,1,0
1137000000.0,6,2008,2,2
63000.0,1,2012,1,0
5733000.0,1,1996,1,1
60000.0,2,2014,1,0
10000.0,1,2013,1,0
1967780.86792255,1,1992,0,1
18478604.03736397,1,2014,1,1
25000.0,1,2011,1,0
4000000.0,1,2012,1,1
3850000.0,2,2013,1,1
1500000.0,1,2014,1,1
55000.0,1,2009,1,0
18478604.03736397,1,2012,1,1
18478604.03736397,1,2012,1,1
170000.0,1,2012,1,0
2520000.0,1,2012,1,1
97000000.0,5,2010,1,1
4000000.0,2,2005,2,1
4500000.0,3,2011,1,1
20000000.0,1,2012,2,1
18478604.03736397,1,2003,1,1
2000000.0,1,2011,1,1
15169529.0,1,2003,1,1
58900000.0,7,1999,1,1
650000.0,1,2012,1,0
55800000.0,4,2009,1,1
18478604.03736397,1,2012,1,1
18478604.03736397,1,2002,1,1
18478604.03736397,1,2013,1,1
18478604.03736397,1,2012,1,1
18478604.03736397,1,2014,1,1
400000.0,1,2010,1,0
13000000.0,2,1980,1,1
2296575.0,2,2011,1,1
4260170.0,2,2012,1,1
317300000.0,5,2005,1,2
15500000.0,2,2011,1,1
18478604.03736397,1,2013,1,1
1200000.0,1,2010,1,1
350000.0,3,2006,1,0
708054.0,1,2010,1,0
600000.0,9,2012,1,0
1213012.3345738,3,2014,1,1
18478604.03736397,1,2012,1,1
11000000.0,2,2012,1,1
1515151.0,1,2007,1,1
65000.0,2,2012,1,0
138902.0,1,2000,1,0
250000.0,2,2013,1,0
25500000.0,3,2004,1,1
18478604.03736397,1,2012,1,1
18478604.03736397,1,2014,1,1
18478604.03736397,1,2006,1,1
941697.0,1,2012,1,0
18478604.03736397,1,2012,1,1
2150000.0,2,2012,1,1
3600000.0,2,2012,1,1
63730248.0,4,2010,1,1
1000000.0,1,2013,1,0
34533837.0,10,2002,1,1
2800000.0,2,2014,1,1
339764.0,1,2011,1,0
13000000.0,1,1937,2,1
69247.0,2,2014,1,0
19000000.0,3,2002,0,1
1816440.0,2,2007,1,1
4100000.0,1,2012,0,1
525000.0,1,2012,1,0
40000.0,1,2012,1,0
90000.0,2,2013,0,0
50000.0,1,2012,1,0
1500000.0,1,2000,1,1
20000000.0,2,2012,2,1
18478604.03736397,1,2012,1,1
6100000.0,1,2015,1,1
866000.0,2,2014,1,0
14000000.0,1,2012,1,1
1500000.0,2,2011,1,1
5100000.0,3,2011,1,1
200000.0,1,2013,1,0
200000.0,1,2010,1,0
275000.0,1,2012,1,0
7670000.0,1,2012,1,1
1400000.0,1,2007,1,1
2087997.0,3,2009,1,1
16390.0,1,2013,1,0
18478604.03736397,1,2006,1,1
430099.0,1,2011,1,0
5000000.0,1,1998,2,1
33500000.0,2,2012,1,1
1000000.0,1,2012,1,0
21500000.0,2,1999,1,1
15000.0,1,2012,1,0
275000.0,1,2012,1,0
196090.0,3,2013,1,0
18478604.03736397,1,2010,1,1
50000000.0,1,2012,0,1
31299000.0,2,2005,1,1
18478604.03736397,1,2014,1,1
4000.0,1,2011,0,0
118000.0,1,2012,0,0
2100000.0,1,2004,1,1
2250000.0,1,2008,1,1
18000.0,1,2012,1,0
26500000.0,1,1999,2,1
5400000.0,1,2012,0,1
265000000.0,1,2010,1,2
1500000.0,1,2013,1,1
5268664.0,1,1990,1,1
65000.0,2,2013,1,0
18478604.03736397,1,2012,1,1
2250521.0,3,2009,1,1
2540206.0,3,2012,1,1
288277.0,2,2012,0,0
100000.0,1,2013,1,0
6617250.0,1,2012,1,1
18478604.03736397,1,1991,1,1
15008402.0,2,2010,0,1
18478604.03736397,1,2012,1,1
16000000.0,2,2001,0,1
8000000.0,1,2012,0,1
18478604.03736397,1,1998,1,1
1500000.0,1,2014,1,1
164744.0,1,2012,1,0
3052975.0,4,2012,1,1
4018436.0,1,2012,1,1
30350000.0,3,2000,1,1
18478604.03736397,1,2010,1,1
370000.0,2,2013,1,0
295000.0,3,2012,1,0
18478604.03736397,1,2015,0,1
10970000.0,2,2010,1,1
60000.0,1,2007,0,0
100000.0,1,2014,1,0
18478604.03736397,1,2010,0,1
2250000.0,1,1986,1,1
253000.0,1,2008,1,0
3225556.0,1,2007,1,1
51000000.0,2,2012,2,1
12500.0,1,2012,1,0
7650000.0,1,2008,1,1
18478604.03736397,1,2014,1,1
25000000.0,3,2011,1,1
560079.0,1,2012,0,0
7331039.0,4,2012,1,1
134347607.0,5,2004,1,2
10000000.0,1,2012,1,1
74000000.0,4,2009,1,1
18478604.03736397,3,2011,1,1
18000.0,1,2013,1,0
126180.0,1,2008,1,0
15000000.0,1,2012,2,1
17926365.0,4,2005,1,1
18478604.03736397,1,1985,2,1
845000.0,1,2000,1,0
43000000.0,1,1999,2,1
600000.0,2,2014,1,0
547000.0,2,2012,1,0
105000000.0,2,2014,2,2
6000000.0,1,2012,1,1
18478604.03736397,1,2004,1,1
9058042.76049378,3,2012,1,1
25156708.0,5,2003,1,1
26700000.0,4,2009,2,1
2102000.0,2,2001,1,1
36000000.0,4,2012,1,1
2252425.0,2,2004,1,1
1500000.0,1,2015,1,1
4000000.0,1,2012,0,1
344000000.0,7,1998,2,2
150000.0,1,2012,1,0
49860000.0,7,2005,1,1
1625000.0,2,2014,1,1
8000000.0,1,1997,1,1
18478604.03736397,1,2010,1,1
8523998.0,3,2009,1,1
32000000.0,4,2012,1,1
1000000.0,3,2014,1,0
18478604.03736397,1,2013,1,1
905000.0,1,2012,1,0
5125000.0,2,2012,1,1
18478604.03736397,1,2005,1,1
2900000.0,1,2010,1,1
118248563.0,8,2003,1,2
1500000.0,1,2012,1,1
180000.0,1,2011,1,0
250000.0,1,2009,1,0
148279.952550415,2,2014,1,0
4049434.0,2,2011,1,1
6000000.0,2,2012,1,1
22160000.0,4,1998,1,1
1320474.84275345,1,2011,0,1
18478604.03736397,1,2009,0,1
496044.504378052,1,2012,1,0
18478604.03736397,1,1999,2,1
9670000.0,1,2010,1,1
1200000.0,1,2013,1,1
18478604.03736397,1,2014,1,1
3000000.0,1,1981,1,1
4400000.0,3,2011,1,1
18478604.03736397,1,2013,1,1
341280.0,1,2009,1,0
18478604.03736397,1,2012,1,1
5829648.0,3,2011,1,1
18478604.03736397,1,2008,1,1
2000000.0,2,2013,1,1
300000.0,1,2009,1,0
150000.0,1,2005,1,0
150000.0,1,2010,1,0
18478604.03736397,2,2014,1,1
550000.0,2,2008,0,0
100000.0,1,2012,1,0
210996580.0,6,1998,1,2
300538.979534392,1,2013,1,0
18478604.03736397,1,2015,1,1
4726008.0,1,2008,1,1
1640000.0,1,2009,1,1
20340000.0,2,2005,1,1
1550000.0,3,2012,1,1
15910140.0,1,2001,1,1
6000000.0,1,2012,1,1
128661.0,1,2012,1,0
14000000.0,1,2010,1,1
18478604.03736397,1,2014,0,1
9000000.0,2,1995,1,1
4000000.0,1,2012,1,1
749999.0,2,2013,1,0
18478604.03736397,1,2009,1,1
18478604.03736397,1,2015,1,1
145287897.0,8,1998,1,2
18478604.03736397,1,2012,1,1
263688.0,3,2012,1,0
6250000.0,1,2005,2,1
100000.0,1,2014,1,0
375000.0,1,2012,2,0
18478604.03736397,1,2010,1,1
18478604.03736397,1,2012,1,1
105866943.0,5,2002,2,2
1200000.0,1,2011,1,1
22023992.0,3,2010,1,1
18478604.03736397,1,2012,0,1
18478604.03736397,1,2012,2,1
37000000.0,3,2006,1,1
15000000.0,1,2014,1,1
18478604.03736397,1,2012,0,1
18478604.03736397,1,2012,1,1
3827385.0,2,2007,1,1
19567500.0,1,2013,1,1
275000.0,4,2012,1,0
228000.0,2,2014,1,0
18478604.03736397,1,2010,1,1
18478604.03736397,1,2010,1,1
41500000.0,5,1999,1,1
58000000.0,2,2012,2,1
10000000.0,1,2009,1,1
25000.0,3,2005,1,0
25000.0,1,2012,1,0
65277712.0,5,1996,2,1
62700000.0,1,2012,1,1
250000000.0,1,2013,1,2
25000.0,2,2012,1,0
400000.0,1,2013,1,0
18478604.03736397,1,1995,1,1
133762.0,1,2011,1,0
200004.0,1,2011,1,0
2200000.0,1,2014,1,1
1455000.0,1,2012,1,1
9557542.0,2,2002,1,1
1180000.0,2,2012,0,1
3300000.0,1,2012,2,1
600000.0,1,2014,1,0
2000000.0,3,2011,1,1
33620000.0,1,2001,1,1
50000.0,1,2008,1,0
6528902.0,3,2006,0,1
500000.0,1,2012,1,0
883132.175448926,1,2012,0,0
500000.0,1,2012,1,0
18478604.03736397,1,2003,1,1
2500000.0,2,2011,1,1
41250.0,1,2012,0,0
130861.0,1,2005,1,0
75000.0,1,2012,0,0
5025000.0,3,2010,1,1
16499986.0,3,2000,1,1
4000000.0,1,2010,1,1
18478604.03736397,1,2014,1,1
1429999.0,1,2011,1,1
500000.0,1,2007,1,0
32100000.0,2,2004,1,1
20000.0,1,2008,1,0
27460157.0,5,2008,1,1
18478604.03736397,1,2014,1,1
1895337.0,1,2012,1,1
138978.0,1,2008,1,0
18478604.03736397,1,2012,1,1
18478604.03736397,1,2012,2,1
45650000.0,5,2006,2,1
5000000.0,1,2007,1,1
200000.0,1,2011,2,0
41200000.0,5,2000,2,1
75000.0,2,2014,1,0
18478604.03736397,1,2014,1,1
100000.0,1,2105,1,0
6000000.0,1,2012,0,1
18478604.03736397,1,2001,1,1
31000.0,1,2014,1,0
18478604.03736397,1,2003,1,1
1500000.0,1,2008,0,1
4151470.0,2,2011,1,1
18478604.03736397,1,2013,0,1
1220077.59693517,1,2004,0,1
1857042.0,1,2012,1,1
4000000.0,1,2000,2,1
6000000.0,1,2012,1,1
18478604.03736397,2,2012,0,1
4439350.0,2,2007,1,1
250000.0,2,2011,1,0
310000.0,1,2006,1,0
24425000.0,2,2008,1,1
30353274.0,4,2000,1,1
50000.0,1,2014,1,0
1674057.0,2,2009,1,1
2285554.0,1,2012,1,1
76805032.0,5,2003,2,1
18478604.03736397,1,2010,0,1
1000000.0,2,2014,1,0
7000000.0,1,1992,2,1
2100000.0,1,2007,2,1
7994814.0,1,2012,1,1
18478604.03736397,1,2012,1,1
18478604.03736397,1,2012,1,1
7502187.0,4,2006,1,1
18478604.03736397,1,2012,1,1
1846400.0,1,2012,1,1
378812.0,1,2012,1,0
2600000.0,1,2013,1,1
5000000.0,1,2012,1,1
5615000.0,2,2012,1,1
6671232.75486333,1,2003,1,1
20000000.0,2,2012,1,1
50000.0,1,2012,1,0
39450000.0,2,2013,1,1
302938.0,1,2013,1,0
900000.0,1,1997,1,0
18478604.03736397,1,2013,1,1
6790377.28090659,1,2012,1,1
250000.0,1,2015,1,0
1219500.0,2,2012,1,1
2678886.0,2,1993,1,1
16212601.0,3,2004,2,1
18478604.03736397,1,2012,1,1
750000.0,2,2012,1,0
14625000.0,1,2012,1,1
228000.0,1,2012,1,0
10000.0,1,2007,0,0
18478604.03736397,1,2014,1,1
25000.0,1,2008,1,0
1170843.0,1,2015,1,1
250000.0,3,2011,0,0
5500000.0,2,2008,1,1
58000.0,1,2011,1,0
18478604.03736397,1,2012,1,1
2260052.0,1,2009,1,1
8000000.0,2,2011,1,1
18478604.03736397,1,2000,1,1
20500000.0,2,2010,1,1
50000.0,1,2012,1,0
1520580.0,2,2011,1,1
1000000.0,1,2014,1,0
6000000.0,1,2012,1,1
5360344.0,1,2012,1,1
1458392.0,2,2009,1,1
64000051.0,4,2011,1,1
900000.0,3,2011,1,0
18478604.03736397,1,2012,1,1
360000.0,1,2011,1,0
3000000.0,1,2006,2,1
18478604.03736397,1,2013,1,1
14300000.0,1,2001,1,1
25400000.0,3,2008,1,1
1550000.0,3,2014,1,1
18478604.03736397,1,2013,1,1
140000.0,1,2012,1,0
6890000.0,1,2012,1,1
500000.0,1,2013,0,0
10315800.0,1,2012,2,1
2200000.0,1,2012,1,1
79872.0,1,2012,1,0
18478604.03736397,1,2010,1,1
18478604.03736397,3,2015,0,1
18478604.03736397,1,2012,0,1
950000.0,1,1981,1,0
18478604.03736397,1,2013,1,1
9500000.0,1,2012,0,1
18478604.03736397,2,2013,0,1
870000.0,2,2013,1,0
7500000.0,3,2009,1,1
18478604.03736397,1,2014,1,1
11400000.0,3,2007,0,1
18478604.03736397,1,2014,0,1
18478604.03736397,1,2011,1,1
150000.0,1,2012,1,0
3241000.0,2,2012,1,1
8000000.0,2,2012,1,1
16300000.0,2,2002,1,1
200000.0,1,2012,1,0
7700000.0,4,2012,0,1
150000.0,1,2011,1,0
48000000.0,3,2003,2,1
40000.0,2,2012,1,0
12500.0,1,2014,1,0
5293000.0,3,2012,1,1
1700000.0,1,2013,1,1
18478604.03736397,1,2011,1,1
9000000.0,2,2005,1,1
8264273.08831294,1,1995,1,1
22100000.0,3,2014,1,1
22650000.0,2,2009,2,1
15000000.0,2,2007,1,1
18478604.03736397,1,2012,1,1
1400000.0,2,2010,2,1
100000.0,1,2007,1,0
18478604.03736397,1,2012,0,1
3000000.0,1,2005,0,1
18500000.0,1,2012,0,1
1000000.0,1,2012,0,0
30972063.0,7,2005,1,1
14509500.0,4,2012,1,1
470000.0,3,2014,1,0
70000.0,2,2007,2,0
15492311.0,3,2012,1,1
33040000.0,3,2006,1,1
1500000.0,3,2013,1,1
16000000.0,4,2011,2,1
18478604.03736397,1,2013,1,1
1657428.0,2,2012,1,1
97800000.0,5,2003,2,1
18478604.03736397,1,2002,1,1
10000000.0,1,2012,1,1
18478604.03736397,1,2014,1,1
898628.0,2,2013,1,0
3500000.0,1,2014,2,1
8404899.0,2,2009,1,1
9705000.0,3,2008,1,1
500000.0,1,2014,1,0
28550000.0,3,2006,1,1
8100000.0,2,2006,1,1
125000000.0,1,2012,1,2
120000.0,4,2012,1,0
40000.0,1,2013,1,0
2000000.0,1,2003,1,1
18193.0,1,2013,1,0
42000000.0,2,2013,1,1
18478604.03736397,1,1989,2,1
252303692.0,10,2007,2,2
500000.0,1,2014,1,0
3500000.0,2,1840,2,1
250000.0,1,2012,1,0
12000000.0,1,2004,1,1
40500000.0,3,2011,1,1
679996.0,3,2009,1,0
2000000.0,1,2013,0,1
18478604.03736397,1,2014,1,1
1000000.0,1,2006,0,0
5500000.0,1,2013,1,1
2250000.0,2,2012,0,1
1000000.0,1,2013,1,0
18800000.0,3,2013,1,1
3000.0,1,2012,1,0
5000000.0,1,2006,1,1
1300000.0,2,2009,1,1
100000.0,1,2012,0,0
10000000.0,2,2002,1,1
1600000.0,1,2009,1,1
18478604.03736397,1,2012,1,1
151584.076446303,3,2014,1,0
1750000.0,3,2013,1,1
300000.0,1,2013,1,0
18478604.03736397,1,2011,0,1
575000.0,2,2012,1,0
18478604.03736397,1,2014,1,1
1000.0,1,2013,1,0
18478604.03736397,3,2011,1,1
19000000.0,2,2003,2,1
18478604.03736397,1,2009,1,1
18478604.03736397,1,2012,1,1
450000.0,1,2012,1,0
18478604.03736397,1,2011,1,1
2818181.0,1,2012,1,1
250000.0,1,2012,0,0
650000.0,1,2012,1,0
500000.0,2,2013,1,0
20116592.0,5,2010,1,1
18478604.03736397,1,2009,1,1
600000.0,1,2011,1,0
5944350.0,3,2002,1,1
34100000.0,3,2004,2,1
1020000.0,1,2007,1,1
1000000.0,1,2012,1,0
1411955.0,1,2006,1,1
10130000.0,2,1991,1,1
7756.0,1,2015,0,0
964738.0,1,2011,1,0
16666.0,1,2012,1,0
18478604.03736397,1,2013,1,1
60000.0,1,2011,1,0
51600000.0,2,2012,1,1
18478604.03736397,1,2012,1,1
19253219.0,3,2013,1,1
36896077.0,7,2005,1,1
1118000.0,2,2011,1,1
7865646.0,1,2011,1,1
5750000.0,3,2005,2,1
5000000.0,1,1885,1,1
32500000.0,2,2012,1,1
650000.0,3,2013,1,0
500000.0,1,2015,1,0
18628.0,1,2011,1,0
225155.0,1,2012,1,0
754000.0,1,2004,1,0
15070000.0,1,2012,0,1
18478604.03736397,2,2011,0,1
10000000.0,2,2008,1,1
1920000.0,4,2012,1,1
450310.0,1,2012,1,0
356139.0,2,2011,1,0
40663845.0,5,2001,1,1
40000.0,1,2010,1,0
5653260.0,1,2007,1,1
1611610.0,1,2003,1,1
1875000.0,1,2012,1,1
5067737.0,2,1988,0,1
35000035.0,2,2012,2,1
35000.0,1,2008,1,0
18478604.03736397,1,2012,1,1
6000000.0,1,1998,0,1
1280000.0,1,2012,1,1
1443047.30138681,4,2014,1,1
300000.0,1,2015,1,0
2500000.0,1,2005,0,1
18478604.03736397,1,2006,1,1
782000.0,2,2006,1,0
18478604.03736397,1,1989,2,1
600000.0,1,2011,1,0
26174320.0,2,2001,1,1
2043445.0,2,2009,1,1
223478.0,2,2012,1,0
25000.0,1,2011,1,0
6300000.0,3,2012,1,1
175000.0,2,2014,1,0
4100000.0,1,2005,1,1
18478604.03736397,1,2012,1,1
18478604.03736397,1,2011,2,1
500000.0,1,2013,1,0
1232200.0,1,2012,1,1
18478604.03736397,1,2012,0,1
5500000.0,1,1981,1,1
3000000.0,1,2012,1,1
4000000.0,3,2008,1,1
188679.0,1,2012,1,0
28000.0,1,2012,1,0
33000000.0,3,2011,1,1
48131961.0,6,1999,2,1
43000000.0,1,2003,1,1
18478604.03736397,1,2000,0,1
18478604.03736397,1,2014,1,1
46500000.0,4,2001,2,1
6000000.0,2,1872,1,1
18100000.0,2,1919,1,1
6900000.0,2,2012,1,1
46922681.0,5,2008,1,1
18478604.03736397,1,2012,1,1
18478604.03736397,1,2009,1,1
6000000.0,4,2012,1,1
18478604.03736397,1,2012,1,1
4596695.0,2,2013,1,1
18478604.03736397,1,2012,1,1
1800000.0,1,2009,1,1
1805739.0,1,2012,1,1
17200000.0,4,2006,1,1
33463229.0,1,2012,1,1
58500000.0,5,2004,1,1
237784.0,2,2013,1,0
2000000.0,1,2007,1,1
300000.0,1,2009,1,0
100000.0,1,2013,1,0
2175000.0,1,2010,1,1
62500.0,1,2012,1,0
100000.0,2,2014,1,0
13065000.0,1,1990,1,1
2350000.0,2,2012,1,1
18478604.03736397,1,2011,1,1
2500000.0,1,2000,1,1
21000000.0,2,2011,1,1
667283.0,1,2009,1,0
6509999.0,2,2013,1,1
17000000.0,1,2012,0,1
40000000.0,1,2012,0,1
314000.0,1,2008,1,0
746000.0,3,2011,1,0
26400000.0,3,1997,2,1
2950000.0,3,2012,1,1
1647875.0,3,2012,1,1
5000000.0,1,2012,0,1
7800000.0,2,2010,1,1
1371646.17594753,4,2012,1,1
8500000.0,1,2012,1,1
49800000.0,3,2010,1,1
24843426.0,7,2005,1,1
1270000.0,1,2012,1,1
4700000.0,1,2012,1,1
455000.0,1,2009,1,0
18478604.03736397,2,2013,1,1
18478604.03736397,1,2000,2,1
18478604.03736397,1,2009,0,1
4520763.0,2,2008,1,1
225000.0,1,2013,1,0
1010004.0,1,2006,1,1
420000.0,2,2011,1,0
25000000.0,1,2013,1,1
3536.0,1,2014,0,0
26000000.0,3,2009,1,1
19600000.0,1,2012,0,1
500000.0,1,2010,1,0
1000000.0,1,2012,2,0
840000.0,2,2012,1,0
8000000.0,1,2012,1,1
400000.0,1,2014,1,0
2300000.0,2,2008,1,1
4977547.0,1,2011,1,1
100000.0,1,2011,1,0
18478604.03736397,1,2011,2,1
96700000.0,1,2006,1,1
18478604.03736397,1,2014,1,1
3500000.0,1,2008,1,1
616471.0,2,1974,1,0
400000.0,1,1976,1,0
80587143.0,6,2003,1,1
449300.0,1,2012,1,0
18478604.03736397,1,2012,1,1
20769647.0,4,1982,2,1
18478604.03736397,10,2012,1,1
50000.0,1,2009,1,0
18000000.0,3,2010,1,1
3000000.0,2,1986,1,1
18478604.03736397,1,2007,0,1
33052663.0,5,2007,2,1
18478604.03736397,1,2011,1,1
13326421.678749,3,2002,1,1
6203334.0,1,2010,1,1
18478604.03736397,1,2014,1,1
7320183.0,3,2011,1,1
40000001.0,2,2005,1,1
600000.0,1,2012,1,0
2923307.0,1,1994,1,1
18478604.03736397,1,2012,1,1
18478604.03736397,1,2012,0,1
30000.0,1,2014,1,0
161040000.0,3,2001,2,2
2000.0,1,2014,1,0
20000.0,1,2011,1,0
1463414.0,1,2012,1,1
150000.0,2,2013,1,0
60000.0,1,2014,1,0
500000.0,1,2008,0,0
1000000.0,1,2012,1,0
219000000.0,4,2012,1,2
1600000.0,1,2012,1,1
18478604.03736397,1,2015,1,1
1800000.0,2,2011,1,1
18478604.03736397,1,1996,1,1
8358950.0,1,2011,1,1
18478604.03736397,1,2008,1,1
63099998.0,4,2009,1,1
9553118.0,1,1985,1,1
136122092.0,2,2012,1,2
75709.0,1,2010,1,0
3697600.0,3,2010,1,1
700000.0,1,2013,1,0
12000000.0,2,1997,1,1
1475000.0,3,2014,1,1
18478604.03736397,1,2007,0,1
1631321.0,1,2012,1,1
18478604.03736397,1,2009,1,1
555000.0,2,2013,1,0
500000.0,2,2012,1,0
2000000.0,1,2009,1,1
2050216.0,6,2013,1,1
28000000.0,2,2012,2,1
80000.0,2,2014,1,0
18478604.03736397,1,2012,1,1
9856183.0,2,2010,2,1
1300000.0,1,2012,1,1
350000.0,1,2013,1,0
18478604.03736397,1,2011,1,1
10000000.0,3,2012,1,1
52000000.0,3,1990,1,1
8500000.0,3,2006,1,1
3228023.0,4,2003,1,1
1600000.0,1,2009,1,1
250000.0,1,2008,1,0
4100000.0,1,1997,1,1
18478604.03736397,1,2007,1,1
45000000.0,2,2011,1,1
2250000.0,3,2010,2,1
100000.0,1,2012,0,0
1975152.0,1,2013,1,1
18478604.03736397,1,2007,2,1
2447540.0,3,2014,1,1
18478604.03736397,1,2011,1,1
1250000.0,1,2014,0,1
11988175.7201105,2,2003,2,1
7874999.0,2,2012,2,1
96200000.0,3,2003,2,1
1000000.0,1,2011,1,0
1471000000.0,9,2008,2,2
18478604.03736397,1,1995,0,1
18478604.03736397,1,2012,0,1
18478604.03736397,1,2008,1,1
200000.0,1,2012,0,0
1200000.0,1,2012,1,1
14400000.0,1,2012,1,1
3300000.0,1,2012,1,1
18478604.03736397,2,2011,1,1
18478604.03736397,1,2012,1,1
176000.0,1,2015,1,0
8160000.0,2,2000,1,1
1560000.0,2,2011,1,1
18478604.03736397,1,2012,1,1
454575.0,1,2012,1,0
4800000.0,2,2013,1,1
50000.0,1,2012,1,0
600000.0,1,2014,1,0
500000.0,1,2008,0,0
18478604.03736397,1,2015,1,1
100000.0,1,2011,1,0
18478604.03736397,1,2012,1,1
3500000.0,1,2013,1,1
3000000.0,1,2011,1,1
12800000.0,6,2008,1,1
1000.0,1,2010,1,0
12500.0,1,2012,1,0
18478604.03736397,1,2012,1,1
320621.0,3,2014,1,0
250000.0,1,2011,1,0
2500.0,1,2014,1,0
8943200.0,2,2007,1,1
18478604.03736397,1,2009,1,1
15000000.0,1,2012,2,1
9300000.0,4,2006,1,1
34700000.0,4,2005,2,1
12500000.0,2,2014,1,1
6088273.0,2,1990,2,1
8200000.0,2,2008,1,1
4350000.0,2,2010,1,1
18478604.03736397,1,2010,1,1
18478604.03736397,1,2012,1,1
147655000.0,7,2010,1,2
5000000.0,1,2011,1,1
115000000.0,1,1989,1,2
125000.0,2,2015,1,0
5999999.0,1,2008,1,1
189704.0,1,2001,1,0
1000000.0,1,2012,1,0
1750000.0,1,2011,1,1
300000.0,1,2010,1,0
23572551.0,1,2009,1,1
1775000.0,2,2010,1,1
18478604.03736397,1,2015,0,1
18478604.03736397,1,2009,1,1
1000000.0,2,2011,1,0
102000000.0,1,2012,1,2
40000.0,1,2014,1,0
3500000.0,2,2014,1,1
18478604.03736397,1,2012,1,1
7300000.0,2,2009,2,1
12310000.0,2,2004,1,1
8000.0,1,2013,1,0
276500000.0,5,2009,1,2
830000.0,1,2012,1,0
100000.0,1,2006,1,0
2043860.0,2,2012,1,1
440000.0,1,2012,1,0
1900000.0,2,2007,1,1
11701776.0,1,2000,2,1
18478604.03736397,1,2012,1,1
6406159.0,2,2012,1,1
10000.0,1,2007,0,0
18885.0,1,2011,0,0
45000000.0,1,1998,2,1
200000.0,1,2006,1,0
3000000.0,1,2012,1,1
1000000.0,1,2011,1,0
18478604.03736397,1,2014,0,1
18478604.03736397,1,2012,1,1
4020000.0,2,2005,1,1
1000000.0,1,2011,1,0
18100000.0,2,2012,1,1
181592251.0,1,1978,1,2
2000000.0,1,2011,2,1
400000.0,1,2012,1,0
12060066.0,2,2004,1,1
10000000.0,1,2012,1,1
10000000.0,3,2008,1,1
26000000.0,2,2012,1,1
18478604.03736397,1,2014,1,1
2000000.0,1,1979,2,1
7503751.0,1,1999,1,1
1000000.0,1,2013,1,0
20304200.0,3,2011,1,1
18478604.03736397,1,2009,0,1
100000.0,1,2013,1,0
143079.0,1,2011,1,0
39310306.0,8,2004,1,1
100000000.0,1,2012,1,1
777338.0,1,2005,1,0
18478604.03736397,1,2008,0,1
1000000.0,1,1994,1,0
18478604.03736397,1,2012,0,1
3929098.61819979,2,2012,1,1
5490000.0,1,1997,1,1
1200000.0,3,2011,1,1
230000000.0,8,2009,1,2
120000000.0,1,2012,0,2
11540578.0,2,2012,1,1
100000.0,1,2015,1,0
292432833.0,1,2012,1,2
9500000.0,2,2005,1,1
4550000.0,1,1997,1,1
5750000.0,1,1983,1,1
26500.0,1,2012,1,0
413478.0,1,2012,1,0
2000000.0,1,2002,0,1
10000000.0,1,2009,1,1
18478604.03736397,1,2014,1,1
500000.0,1,2009,0,0
10000000.0,1,2012,1,1
170000.0,2,2013,1,0
5000000.0,1,2012,0,1
18478604.03736397,1,1995,1,1
1687820.0,1,2010,1,1
18478604.03736397,1,2011,1,1
18478604.03736397,1,1979,1,1
100000.0,2,2008,1,0
18478604.03736397,1,2012,1,1
3400000.0,1,2013,1,1
2452743.0,1,2012,1,1
32000000.0,4,2011,1,1
5999000.0,2,2012,1,1
114924.0,1,2011,0,0
3000000.0,1,2012,0,1
1955080.0,3,2003,1,1
100000.0,1,2011,1,0
100000.0,1,2013,1,0
68200000.0,6,2005,1,1
55000000.0,4,2012,1,1
3200000.0,1,2013,1,1
18478604.03736397,1,2012,1,1
14294000.0,3,2000,1,1
500000.0,1,2014,1,0
650267.0,2,2012,1,0
18478604.03736397,1,2001,1,1
814401.0,1,2010,1,0
5000000.0,1,2012,1,1
2600000.0,1,2013,1,1
76269.0,2,2012,1,0
250000.0,1,2011,1,0
82200.0,1,2014,1,0
5100000.0,1,2012,1,1
42223.0,2,2012,1,0
17000000.0,2,2003,0,1
30150000.0,2,2006,0,1
5100000.0,4,2009,1,1
18478604.03736397,1,2009,2,1
50000.0,1,2015,1,0
7814562.0,1,2012,1,1
2000000.0,1,2011,1,1
35000.0,1,2014,1,0
18478604.03736397,1,2012,1,1
4000000.0,1,1999,1,1
200000.0,2,2008,1,0
18478604.03736397,1,2011,1,1
20000.0,1,2012,1,0
18478604.03736397,3,2012,1,1
18478604.03736397,1,2002,1,1
300000.0,1,2009,1,0
150000.0,1,2012,1,0
500000.0,1,2015,0,0
400000.0,1,2012,1,0
3000.0,1,2011,1,0
825825.0,1,2010,1,0
5000000.0,1,2003,1,1
3990000.0,3,2011,1,1
4440900.0,6,2010,1,1
1900000.0,1,2011,1,1
500000.0,2,2010,1,0
20000000.0,1,2012,0,1
